Rowid_,FID,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
,52,1,866.080150578504800,33.698024749755859,33.698024749755859,0.000000000000000,33.698024749755859,0.000000000000000,33.698024749755859
,53,1,866.080150578504800,22.622915267944336,22.622915267944336,0.000000000000000,22.622915267944336,0.000000000000000,22.622915267944336
,54,1,866.080150578504800,18.074892044067383,18.074892044067383,0.000000000000000,18.074892044067383,0.000000000000000,18.074892044067383
,55,1,866.080150578504800,29.885213851928711,29.885213851928711,0.000000000000000,29.885213851928711,0.000000000000000,29.885213851928711
,56,1,866.080150578504800,19.586879730224609,19.586879730224609,0.000000000000000,19.586879730224609,0.000000000000000,19.586879730224609
,57,1,866.080150578504800,30.035963058471680,30.035963058471680,0.000000000000000,30.035963058471680,0.000000000000000,30.035963058471680
,58,1,866.080150578504800,36.946945190429688,36.946945190429688,0.000000000000000,36.946945190429688,0.000000000000000,36.946945190429688
,59,1,866.080150578504800,14.870422363281250,14.870422363281250,0.000000000000000,14.870422363281250,0.000000000000000,14.870422363281250
,60,1,866.080150578504800,24.997571945190430,24.997571945190430,0.000000000000000,24.997571945190430,0.000000000000000,24.997571945190430
,61,1,866.080150578504800,17.228395462036133,17.228395462036133,0.000000000000000,17.228395462036133,0.000000000000000,17.228395462036133
,62,1,866.080150578504800,26.699058532714844,26.699058532714844,0.000000000000000,26.699058532714844,0.000000000000000,26.699058532714844
,63,1,866.080150578504800,26.116304397583008,26.116304397583008,0.000000000000000,26.116304397583008,0.000000000000000,26.116304397583008
,64,1,866.080150578504800,23.460433959960938,23.460433959960938,0.000000000000000,23.460433959960938,0.000000000000000,23.460433959960938
,65,1,866.080150578504800,20.499485015869141,20.499485015869141,0.000000000000000,20.499485015869141,0.000000000000000,20.499485015869141
,66,1,866.080150578504800,15.460146903991699,15.460146903991699,0.000000000000000,15.460146903991699,0.000000000000000,15.460146903991699
,67,1,866.080150578504800,15.186447143554688,15.186447143554688,0.000000000000000,15.186447143554688,0.000000000000000,15.186447143554688
,68,1,866.080150578504800,36.830646514892578,36.830646514892578,0.000000000000000,36.830646514892578,0.000000000000000,36.830646514892578
,69,1,866.080150578504800,23.779893875122070,23.779893875122070,0.000000000000000,23.779893875122070,0.000000000000000,23.779893875122070
,70,1,866.080150578504800,23.228250503540039,23.228250503540039,0.000000000000000,23.228250503540039,0.000000000000000,23.228250503540039
,71,1,866.080150578504800,31.437948226928711,31.437948226928711,0.000000000000000,31.437948226928711,0.000000000000000,31.437948226928711
,72,1,866.080150578504800,33.935554504394531,33.935554504394531,0.000000000000000,33.935554504394531,0.000000000000000,33.935554504394531
,73,1,866.080150578504800,31.539798736572266,31.539798736572266,0.000000000000000,31.539798736572266,0.000000000000000,31.539798736572266
,74,1,866.080150578504800,36.627761840820313,36.627761840820313,0.000000000000000,36.627761840820313,0.000000000000000,36.627761840820313
,75,1,866.080150578504800,21.555910110473633,21.555910110473633,0.000000000000000,21.555910110473633,0.000000000000000,21.555910110473633
,76,1,866.080150578504800,40.383041381835938,40.383041381835938,0.000000000000000,40.383041381835938,0.000000000000000,40.383041381835938
,77,1,866.080150578504800,18.103487014770508,18.103487014770508,0.000000000000000,18.103487014770508,0.000000000000000,18.103487014770508
,78,1,866.080150578504800,30.248964309692383,30.248964309692383,0.000000000000000,30.248964309692383,0.000000000000000,30.248964309692383
,79,1,866.080150578504800,18.903383255004883,18.903383255004883,0.000000000000000,18.903383255004883,0.000000000000000,18.903383255004883
,80,1,866.080150578504800,30.831174850463867,30.831174850463867,0.000000000000000,30.831174850463867,0.000000000000000,30.831174850463867
,81,1,866.080150578504800,17.448623657226562,17.448623657226562,0.000000000000000,17.448623657226562,0.000000000000000,17.448623657226562
,82,1,866.080150578504800,17.730096817016602,17.730096817016602,0.000000000000000,17.730096817016602,0.000000000000000,17.730096817016602
,83,1,866.080150578504800,26.643190383911133,26.643190383911133,0.000000000000000,26.643190383911133,0.000000000000000,26.643190383911133
,84,1,866.080150578504800,24.775705337524414,24.775705337524414,0.000000000000000,24.775705337524414,0.000000000000000,24.775705337524414
,85,1,866.080150578504800,51.888565063476562,51.888565063476562,0.000000000000000,51.888565063476562,0.000000000000000,51.888565063476562
,86,1,866.080150578504800,44.435756683349609,44.435756683349609,0.000000000000000,44.435756683349609,0.000000000000000,44.435756683349609
,87,1,866.080150578504800,19.392211914062500,19.392211914062500,0.000000000000000,19.392211914062500,0.000000000000000,19.392211914062500
,88,1,866.080150578504800,33.399192810058594,33.399192810058594,0.000000000000000,33.399192810058594,0.000000000000000,33.399192810058594
,89,1,866.080150578504800,40.872970581054687,40.872970581054687,0.000000000000000,40.872970581054687,0.000000000000000,40.872970581054687
,90,1,866.080150578504800,15.491355895996094,15.491355895996094,0.000000000000000,15.491355895996094,0.000000000000000,15.491355895996094
,91,1,866.080150578504800,19.607494354248047,19.607494354248047,0.000000000000000,19.607494354248047,0.000000000000000,19.607494354248047
,92,1,866.080150578504800,15.930624961853027,15.930624961853027,0.000000000000000,15.930624961853027,0.000000000000000,15.930624961853027
,93,1,866.080150578504800,25.444787979125977,25.444787979125977,0.000000000000000,25.444787979125977,0.000000000000000,25.444787979125977
,94,1,866.080150578504800,36.021846771240234,36.021846771240234,0.000000000000000,36.021846771240234,0.000000000000000,36.021846771240234
,95,1,866.080150578504800,21.133695602416992,21.133695602416992,0.000000000000000,21.133695602416992,0.000000000000000,21.133695602416992
,96,1,866.080150578504800,23.709016799926758,23.709016799926758,0.000000000000000,23.709016799926758,0.000000000000000,23.709016799926758
,97,1,866.080150578504800,33.143714904785156,33.143714904785156,0.000000000000000,33.143714904785156,0.000000000000000,33.143714904785156
,98,1,866.080150578504800,29.711227416992188,29.711227416992188,0.000000000000000,29.711227416992188,0.000000000000000,29.711227416992188
,99,1,866.080150578504800,21.149971008300781,21.149971008300781,0.000000000000000,21.149971008300781,0.000000000000000,21.149971008300781
,100,1,866.080150578504800,31.581340789794922,31.581340789794922,0.000000000000000,31.581340789794922,0.000000000000000,31.581340789794922
,101,1,866.080150578504800,27.334548950195312,27.334548950195312,0.000000000000000,27.334548950195312,0.000000000000000,27.334548950195312
,102,1,866.080150578504800,26.399421691894531,26.399421691894531,0.000000000000000,26.399421691894531,0.000000000000000,26.399421691894531
,103,1,866.080150578504800,48.983745574951172,48.983745574951172,0.000000000000000,48.983745574951172,0.000000000000000,48.983745574951172
,104,1,866.080150578504800,22.597534179687500,22.597534179687500,0.000000000000000,22.597534179687500,0.000000000000000,22.597534179687500
,105,1,866.080150578504800,42.808956146240234,42.808956146240234,0.000000000000000,42.808956146240234,0.000000000000000,42.808956146240234
,106,1,866.080150578504800,29.500829696655273,29.500829696655273,0.000000000000000,29.500829696655273,0.000000000000000,29.500829696655273
,107,1,866.080150578504800,35.953819274902344,35.953819274902344,0.000000000000000,35.953819274902344,0.000000000000000,35.953819274902344
,108,1,866.080150578504800,37.262454986572266,37.262454986572266,0.000000000000000,37.262454986572266,0.000000000000000,37.262454986572266
,109,1,866.080150578504800,38.586902618408203,38.586902618408203,0.000000000000000,38.586902618408203,0.000000000000000,38.586902618408203
,110,1,866.080150578504800,20.465486526489258,20.465486526489258,0.000000000000000,20.465486526489258,0.000000000000000,20.465486526489258
,111,1,866.080150578504800,23.992599487304688,23.992599487304688,0.000000000000000,23.992599487304688,0.000000000000000,23.992599487304688
,112,1,866.080150578504800,10.885802268981934,10.885802268981934,0.000000000000000,10.885802268981934,0.000000000000000,10.885802268981934
,113,1,866.080150578504800,30.744112014770508,30.744112014770508,0.000000000000000,30.744112014770508,0.000000000000000,30.744112014770508
,114,1,866.080150578504800,34.276691436767578,34.276691436767578,0.000000000000000,34.276691436767578,0.000000000000000,34.276691436767578
,115,1,866.080150578504800,47.551013946533203,47.551013946533203,0.000000000000000,47.551013946533203,0.000000000000000,47.551013946533203
,116,1,866.080150578504800,35.327339172363281,35.327339172363281,0.000000000000000,35.327339172363281,0.000000000000000,35.327339172363281
,117,1,866.080150578504800,39.112281799316406,39.112281799316406,0.000000000000000,39.112281799316406,0.000000000000000,39.112281799316406
,118,1,866.080150578504800,42.214679718017578,42.214679718017578,0.000000000000000,42.214679718017578,0.000000000000000,42.214679718017578
,119,1,866.080150578504800,22.459331512451172,22.459331512451172,0.000000000000000,22.459331512451172,0.000000000000000,22.459331512451172
,120,1,866.080150578504800,19.208166122436523,19.208166122436523,0.000000000000000,19.208166122436523,0.000000000000000,19.208166122436523
,121,1,866.080150578504800,32.992084503173828,32.992084503173828,0.000000000000000,32.992084503173828,0.000000000000000,32.992084503173828
,122,1,866.080150578504800,45.091926574707031,45.091926574707031,0.000000000000000,45.091926574707031,0.000000000000000,45.091926574707031
,123,1,866.080150578504800,34.411792755126953,34.411792755126953,0.000000000000000,34.411792755126953,0.000000000000000,34.411792755126953
,124,1,866.080150578504800,31.677461624145508,31.677461624145508,0.000000000000000,31.677461624145508,0.000000000000000,31.677461624145508
,125,1,866.080150578504800,16.430061340332031,16.430061340332031,0.000000000000000,16.430061340332031,0.000000000000000,16.430061340332031
,126,1,866.080150578504800,25.793546676635742,25.793546676635742,0.000000000000000,25.793546676635742,0.000000000000000,25.793546676635742
,127,1,866.080150578504800,46.776248931884766,46.776248931884766,0.000000000000000,46.776248931884766,0.000000000000000,46.776248931884766
,128,1,866.080150578504800,31.305711746215820,31.305711746215820,0.000000000000000,31.305711746215820,0.000000000000000,31.305711746215820
,129,1,866.080150578504800,47.290119171142578,47.290119171142578,0.000000000000000,47.290119171142578,0.000000000000000,47.290119171142578
,130,1,866.080150578504800,29.787570953369141,29.787570953369141,0.000000000000000,29.787570953369141,0.000000000000000,29.787570953369141
,131,1,866.080150578504800,20.603431701660156,20.603431701660156,0.000000000000000,20.603431701660156,0.000000000000000,20.603431701660156
,132,1,866.080150578504800,39.878437042236328,39.878437042236328,0.000000000000000,39.878437042236328,0.000000000000000,39.878437042236328
,133,1,866.080150578504800,21.410364151000977,21.410364151000977,0.000000000000000,21.410364151000977,0.000000000000000,21.410364151000977
,134,1,866.080150578504800,31.249780654907227,31.249780654907227,0.000000000000000,31.249780654907227,0.000000000000000,31.249780654907227
,135,1,866.080150578504800,26.919031143188477,26.919031143188477,0.000000000000000,26.919031143188477,0.000000000000000,26.919031143188477
